imdb_score,duration,gross,budget
6.2,86.0,12674183.0,0.0
7.3,91.0,17508936.0,0.0
6.2,104.0,12793213.0,6000000.0
8.2,0.0,0.0,0.0
6.8,99.0,11883495.0,9000000.0
6.1,98.0,11797927.0,6000000.0
7.7,121.0,17605861.0,6000000.0
5.2,96.0,11642254.0,3000000.0
6.8,99.0,9203192.0,5000000.0
6.5,42.0,7518876.0,6000000.0
7.0,122.0,8596914.0,6000000.0
5.9,101.0,6851636.0,6000000.0
7.1,102.0,11434867.0,6000000.0
5.5,84.0,5895238.0,6000000.0
7.4,104.0,6670712.0,6000000.0
7.3,96.0,5359774.0,6000000.0
4.6,94.0,4693919.0,6500000.0
7.2,90.0,4859475.0,6000000.0
7.0,97.0,4595000.0,0.0
5.1,90.0,4542775.0,6000000.0
6.7,106.0,3588432.0,6000000.0
5.3,96.0,4394936.0,6000000.0
8.4,44.0,0.0,0.0
7.8,95.0,3029081.0,6000000.0
6.7,99.0,3273588.0,6000000.0
5.4,93.0,0.0,0.0
7.2,99.0,2207975.0,6000000.0
5.8,95.0,2025238.0,6000000.0
6.4,84.0,1028337.0,0.0
8.0,144.0,0.0,6244087.0
7.0,99.0,2077046.0,6000000.0
7.0,110.0,0.0,6000000.0
6.7,97.0,267194.0,0.0
3.8,107.0,869325.0,6000000.0
5.7,90.0,399611.0,6000000.0
6.6,104.0,181798.0,0.0
6.7,96.0,115862.0,6000000.0
6.1,104.0,1346503.0,6000000.0
6.2,97.0,117560.0,6000000.0
6.2,107.0,54606.0,6000000.0
7.4,117.0,0.0,7840000.0
4.7,85.0,36497.0,6000000.0
8.3,152.0,23807.0,0.0
7.2,85.0,0.0,6000000.0
5.8,76.0,0.0,8600000.0
5.9,87.0,0.0,0.0
6.3,95.0,65804.0,12000000.0
7.2,101.0,0.0,6000000.0
5.4,90.0,0.0,6000000.0
8.2,240.0,0.0,0.0
7.3,89.0,0.0,5952000.0
7.3,111.0,3895664.0,5300000.0
5.8,86.0,20200.0,6000000.0
6.1,115.0,31874869.0,50000000.0
7.1,103.0,542860.0,4000000.0
6.5,90.0,0.0,6000000.0
7.9,133.0,0.0,6700000.0
5.4,88.0,15059.0,0.0
7.1,111.0,11905519.0,200000000.0
6.4,94.0,69582.0,0.0
8.4,25.0,0.0,0.0
6.7,112.0,32541719.0,3500159.0
6.9,141.0,3064356.0,5600000.0
2.1,95.0,7009668.0,5600000.0
4.3,141.0,352684.0,0.0
6.6,85.0,27024.0,5600000.0
3.4,105.0,531806.0,0.0
8.3,129.0,159600000.0,5500000.0
7.2,125.0,58800000.0,5500000.0
5.6,116.0,50382128.0,5500000.0
7.7,105.0,35811509.0,5500000.0
6.6,90.0,24475193.0,3000000.0
7.6,105.0,0.0,5500000.0
7.4,111.0,6200756.0,7000000.0
7.1,91.0,1292119.0,5500000.0
3.4,95.0,0.0,0.0
7.9,97.0,3629758.0,5500000.0
6.7,92.0,6239558.0,5000000.0
6.6,104.0,1056102.0,5000000.0
7.9,120.0,27545445.0,6500000.0
4.9,99.0,56007.0,5500000.0
7.2,93.0,611709.0,3850000.0
7.4,99.0,753501.0,0.0
6.1,99.0,22770.0,5500000.0
8.4,157.0,2197331.0,0.0
6.2,90.0,0.0,0.0
5.3,96.0,27445.0,9000000.0
5.0,96.0,766487.0,5250000.0
7.7,90.0,18434.0,0.0
7.6,100.0,1196752.0,30300000.0
6.3,94.0,0.0,4000000.0
7.6,98.0,795126.0,6000000.0
5.6,129.0,0.0,5500000.0
7.3,103.0,0.0,5100000.0
6.2,128.0,563699.0,0.0
6.6,106.0,83574831.0,5000000.0
6.6,95.0,87025093.0,4000000.0
7.3,104.0,71897215.0,15000000.0
6.6,87.0,64267897.0,5000000.0
6.9,81.0,56536016.0,4900000.0
5.8,94.0,104007828.0,5000000.0
4.4,89.0,50820940.0,5000000.0
6.6,88.0,44793200.0,4500000.0
7.1,108.0,43771291.0,5000000.0
7.6,115.0,44456509.0,5000000.0
4.6,96.0,53884821.0,5000000.0
6.8,135.0,36000000.0,5000000.0
7.1,113.0,0.0,5000000.0
4.9,93.0,34872293.0,8500000.0
7.3,109.0,34468224.0,4500000.0
7.2,127.0,0.0,5000000.0
5.0,101.0,32453345.0,5000000.0
8.2,124.0,0.0,5000000.0
8.0,117.0,27296514.0,5000000.0
5.2,83.0,25799043.0,3300000.0
8.5,113.0,25530884.0,9000000.0
6.5,104.0,27689474.0,5000000.0
7.4,97.0,24138847.0,5000000.0
7.7,110.0,21994911.0,5000000.0
7.4,103.0,21501098.0,5000000.0
5.1,94.0,19281235.0,5000000.0
7.3,102.0,0.0,3500000.0
5.0,77.0,19421271.0,5000000.0
7.2,134.0,20733485.0,5000000.0
6.7,129.0,0.0,5000000.0
6.4,90.0,24809547.0,5000000.0
7.1,134.0,19097994.0,0.0
5.6,104.0,23031390.0,4500000.0
6.2,95.0,16017403.0,5000000.0
6.1,93.0,21197315.0,5000000.0
5.2,106.0,17382982.0,5000000.0
7.3,109.0,14821531.0,6000000.0
7.5,101.0,18656400.0,5000000.0
6.6,139.0,0.0,5000000.0
6.4,99.0,0.0,5000000.0
4.5,100.0,14343976.0,5000000.0
6.6,95.0,241437427.0,5000000.0
5.3,94.0,14123773.0,5000000.0
4.9,93.0,15126948.0,5000000.0
7.7,106.0,13622333.0,2000000.0
8.0,99.0,13464388.0,4000000.0
3.8,82.0,13350177.0,5000000.0
7.6,135.0,13269963.0,5000000.0
5.9,88.0,17768000.0,5000000.0
6.2,89.0,12947763.0,5000000.0
7.2,110.0,14100000.0,5000000.0
6.3,107.0,12200000.0,5000000.0
5.2,86.0,17683670.0,5000000.0
6.9,91.0,12055108.0,8000000.0
6.8,103.0,27285953.0,5000000.0
6.2,90.0,0.0,8000000.0
6.2,141.0,0.0,5000000.0
3.5,92.0,11675178.0,5000000.0
6.1,99.0,10572742.0,8000000.0
6.6,79.0,0.0,800000.0
5.9,82.0,9628751.0,5000000.0
6.9,92.0,8786715.0,5000000.0
7.7,112.0,3432342.0,6000000.0
6.6,106.0,0.0,5000000.0
5.3,90.0,6755271.0,5000000.0
6.3,126.0,0.0,5000000.0
7.0,150.0,6157157.0,5000000.0
7.0,90.0,6088249.0,0.0
6.6,91.0,5480318.0,5000000.0
8.6,145.0,0.0,5000000.0
6.4,95.0,5308707.0,5000000.0
7.9,97.0,5009677.0,5000000.0
5.4,90.0,4328294.0,0.0
6.9,41.0,4074023.0,5000000.0
7.7,112.0,4306697.0,5000000.0
7.2,122.0,3950029.0,4000000.0
6.8,110.0,4040588.0,5000000.0
6.2,87.0,0.0,5000000.0
7.4,108.0,3049135.0,5000000.0
4.6,121.0,4700361.0,5000000.0
6.4,97.0,2711210.0,5000000.0
7.0,116.0,1980338.0,5000000.0
7.7,94.0,1082044.0,5000000.0
6.8,103.0,1100000.0,5000000.0
7.0,112.0,2445646.0,5000000.0
7.0,91.0,2221809.0,5000000.0
6.3,98.0,296665.0,5000000.0
7.1,95.0,3219029.0,5000000.0
5.6,88.0,0.0,5000000.0
4.4,99.0,830210.0,5000000.0
7.1,91.0,1040879.0,7000000.0
6.1,97.0,326308.0,5000000.0
7.4,136.0,240425.0,0.0
7.5,118.0,228830.0,0.0
7.2,94.0,0.0,2200000.0
7.6,89.0,223615.0,0.0
7.3,90.0,124720.0,5000000.0
6.2,95.0,0.0,3209000.0
6.2,90.0,99147.0,2000000.0
4.6,95.0,0.0,5000000.0
6.2,94.0,65069140.0,5000000.0
6.2,90.0,65087.0,5000000.0
3.3,103.0,16066.0,5000000.0
7.5,60.0,0.0,0.0
4.2,91.0,0.0,5000000.0
7.2,102.0,0.0,5000000.0
6.2,92.0,0.0,2500000.0
6.1,87.0,0.0,5000000.0
4.2,80.0,0.0,0.0
8.4,44.0,0.0,0.0
7.5,105.0,37440.0,5000000.0
6.7,67.0,0.0,10000000.0
5.5,87.0,0.0,5000000.0
4.4,94.0,0.0,5000000.0
4.4,109.0,0.0,5000000.0
6.8,130.0,0.0,5000000.0
4.8,88.0,0.0,5000000.0
3.4,97.0,0.0,0.0
7.4,113.0,617228.0,84450000.0
7.3,99.0,274385.0,4000000.0
8.0,148.0,24475416.0,890000.0
6.5,107.0,0.0,3000000.0
5.9,93.0,47277326.0,4800000.0
6.8,94.0,1247453.0,2800000.0
7.4,121.0,1729969.0,5000000.0
6.7,118.0,1705139.0,4700000.0
6.8,98.0,238774.0,0.0
5.4,82.0,0.0,5000000.0
5.5,101.0,8025872.0,4700000.0
7.4,106.0,0.0,4638783.0
5.7,90.0,778565.0,4800000.0
5.4,79.0,0.0,0.0
3.2,87.0,0.0,4700000.0
7.8,105.0,1340891.0,0.0
5.3,89.0,0.0,5000000.0
7.2,100.0,513836.0,4600000.0
5.9,97.0,434417.0,4600000.0
7.3,100.0,728.0,0.0
6.7,96.0,81200000.0,4500000.0
5.7,104.0,0.0,4500000.0
7.1,117.0,52700832.0,4500000.0
7.2,90.0,0.0,4500000.0
7.4,115.0,0.0,4500000.0
7.7,108.0,13060843.0,15000000.0
7.4,109.0,3798532.0,4500000.0
8.4,102.0,3609278.0,4500000.0
7.1,100.0,0.0,0.0
7.2,115.0,1687311.0,700000000.0
7.5,122.0,0.0,4500000.0
5.4,98.0,10429707.0,5000000.0
8.1,133.0,727883.0,4500000.0
6.0,105.0,1391770.0,0.0
7.8,122.0,713413.0,4500000.0
6.8,106.0,410241.0,2000000.0
6.5,98.0,278821.0,0.0
7.7,112.0,211667.0,4200000000.0
6.4,120.0,706622.0,0.0
6.5,99.0,92191.0,2500000.0
7.3,110.0,49413.0,35000000.0
6.6,102.0,199652.0,0.0
7.9,109.0,181655.0,0.0
5.9,104.0,108229.0,4500000.0
8.7,133.0,112000000.0,4400000.0
5.9,85.0,0.0,4400000.0
6.7,87.0,0.0,4400000.0
8.5,130.0,0.0,4400000.0
8.4,199.0,0.0,0.0
6.1,112.0,26345.0,3000000.0
7.3,89.0,6940281.0,0.0
6.7,124.0,188870.0,0.0
7.6,101.0,20772796.0,6000000.0
7.2,133.0,199228.0,150000000.0
6.2,112.0,0.0,4500000.0
5.8,111.0,34964818.0,150000000.0
5.2,98.0,0.0,4200000.0
8.1,60.0,0.0,0.0
7.1,93.0,2542264.0,0.0
6.5,104.0,1487477.0,4200000.0
7.3,112.0,62549000.0,2300000.0
6.2,94.0,105500000.0,4000000.0
5.0,90.0,101055.0,4000000.0
8.0,96.0,0.0,114000.0
7.8,101.0,44566004.0,4000000.0
8.1,93.0,39200000.0,4000000.0
6.7,152.0,36000000.0,4000000.0
6.1,150.0,65007045.0,140000000.0
7.1,112.0,31252964.0,4000000.0
5.6,95.0,131175.0,8500000.0
7.6,111.0,31968347.0,3600000.0
4.3,86.0,0.0,4500000.0
7.3,108.0,0.0,4000000.0
7.3,105.0,0.0,4000000.0
4.6,91.0,35385560.0,4000000.0
6.8,105.0,0.0,4000000.0
7.5,60.0,0.0,0.0
7.1,106.0,20803237.0,3500000.0
7.3,93.0,13008928.0,4000000.0
8.3,172.0,0.0,4000000.0
5.4,109.0,10941801.0,0.0
4.0,93.0,15152879.0,5000000.0
8.0,165.0,25359200.0,4000000.0
6.7,96.0,10515579.0,4000000.0
5.7,119.0,180011740.0,100000000.0
4.6,93.0,10097096.0,4000000.0
4.0,82.0,9821335.0,6000000.0
7.0,101.0,8243880.0,3200000.0
7.4,120.0,0.0,4000000.0
5.9,81.0,7825820.0,4000000.0
4.6,82.0,7557877.0,0.0
4.8,107.0,14637490.0,25000000.0
7.5,105.0,7159147.0,3400000.0
4.7,86.0,17314483.0,4000000.0
6.7,110.0,6525762.0,4000000.0
6.3,127.0,0.0,4000000.0
6.0,90.0,4613815.0,0.0
6.7,110.0,4301331.0,4000000.0
7.1,104.0,4046737.0,4000000.0
2.7,96.0,3713002.0,8000000.0
7.3,110.0,3468572.0,4000000.0
7.6,84.0,2892582.0,4000000.0
5.8,94.0,2800000.0,4000000.0
6.5,93.0,2426851.0,4000000.0
6.6,96.0,1325073.0,4000000.0
6.2,88.0,0.0,4000000.0
6.9,101.0,864959.0,4000000.0
8.5,102.0,2601847.0,4000000.0
4.8,87.0,800000.0,4000000.0
6.6,83.0,1429260.0,0.0
5.7,103.0,0.0,4500000.0
7.0,99.0,562059.0,4000000.0
5.4,106.0,399793.0,4000000.0
7.1,115.0,0.0,0.0
6.9,117.0,371897.0,4000000.0
6.6,99.0,302204.0,3000000.0
5.9,102.0,354704.0,1300000.0
6.3,85.0,265107.0,1500000.0
6.3,86.0,185577.0,4000000.0
7.0,106.0,58214.0,9500000.0
6.3,103.0,75078.0,14000000.0
5.9,93.0,64359.0,2500000.0
6.2,112.0,317125.0,16000000.0
5.0,100.0,0.0,4000000.0
7.7,113.0,146402.0,4000000.0
6.5,98.0,18469.0,650000.0
6.1,23.0,0.0,0.0
5.8,92.0,12836.0,4000000.0
6.1,106.0,20262.0,4000000.0
6.0,119.0,0.0,4000000.0
6.3,99.0,0.0,4000000.0
6.3,90.0,0.0,0.0
7.5,120.0,0.0,4000000.0
7.6,168.0,0.0,4000000.0
7.8,96.0,0.0,3950000.0
6.6,103.0,0.0,4000000.0
4.7,93.0,0.0,4000000.0
6.7,84.0,0.0,0.0
4.2,81.0,0.0,4000000.0
4.7,94.0,0.0,4000000.0
6.0,141.0,0.0,100000000.0
7.9,120.0,0.0,2000000.0
8.1,121.0,0.0,3800000.0
8.2,226.0,198655278.0,3977000.0
6.0,104.0,143653.0,4000000.0
6.8,152.0,14873.0,3800000.0
7.3,92.0,0.0,0.0
7.0,107.0,8000000.0,3768785.0
7.3,97.0,304137.0,0.0
7.5,115.0,0.0,8000000.0
6.8,95.0,37606.0,3500000.0
7.1,102.0,2956000.0,3700000.0
6.9,99.0,19959.0,3800000.0
6.9,109.0,2706659.0,2000000.0
6.9,113.0,61094903.0,30000000.0
8.4,25.0,0.0,0.0
7.9,113.0,0.0,3600000.0
7.2,91.0,45857453.0,3500000.0
7.8,88.0,83400000.0,3500000.0
3.5,88.0,0.0,5000000.0
7.3,97.0,27900000.0,3500000.0
7.5,97.0,27900000.0,3500000.0
7.8,42.0,0.0,0.0
6.0,85.0,14000000.0,3500000.0
7.3,121.0,0.0,3716946.0
8.0,134.0,0.0,3500000.0
7.6,149.0,0.0,3500000.0
7.0,121.0,0.0,3500000.0
7.5,116.0,0.0,2000000.0
6.8,92.0,25138292.0,3500000.0
3.9,93.0,10305534.0,3500000.0
6.1,96.0,9449219.0,3500000.0
7.5,105.0,6390032.0,3500000.0
8.2,129.0,20167424.0,2000000.0
7.2,87.0,0.0,3500000.0
4.8,94.0,0.0,0.0
7.8,37.0,5923044.0,3600000.0
5.2,81.0,3293258.0,3000000.0
3.3,97.0,0.0,1000000.0
6.8,106.0,886410.0,3500000.0
7.0,103.0,252652.0,19900000.0
6.5,101.0,220234.0,3500000.0
5.7,102.0,34350553.0,68000000.0
6.4,98.0,101228.0,3500000.0
5.3,91.0,96793.0,3500000.0
6.1,98.0,0.0,3500000.0
5.5,104.0,0.0,1000000.0
7.3,45.0,0.0,0.0
4.8,96.0,0.0,3500000.0
8.4,148.0,0.0,3500000.0
3.3,86.0,0.0,3500000.0
5.4,92.0,0.0,3500000.0
4.8,88.0,0.0,3500000.0
3.1,90.0,0.0,3440000.0
6.7,94.0,0.0,3400000.0
7.6,80.0,77413017.0,8000000.0
7.1,107.0,5354039.0,3500000.0
6.1,99.0,0.0,0.0
6.5,92.0,2926565.0,3000000.0
8.5,107.0,13092000.0,3300000.0
8.7,135.0,7563397.0,3300000.0
7.1,99.0,104257.0,2200000.0
6.6,102.0,0.0,3400000.0
6.7,93.0,17311.0,0.0
8.3,115.0,610968.0,3800000.0
8.1,94.0,0.0,4000000.0
7.4,91.0,8108247.0,3300000.0
6.6,98.0,0.0,4300000.0
4.5,97.0,0.0,3300000.0
6.4,92.0,7680.0,2000000.0
7.5,128.0,3766595.0,0.0
8.0,136.0,0.0,2300000.0
8.1,113.0,0.0,3200000.0
7.2,99.0,2277396.0,0.0
7.5,101.0,6517198.0,3000000.0
7.2,105.0,5776314.0,3200000.0
6.4,95.0,0.0,3200000.0
7.6,109.0,141600000.0,3000000.0
7.8,110.0,51100000.0,3000000.0
5.7,108.0,0.0,3200000.0
8.6,118.0,0.0,3180000.0
8.2,94.0,16501785.0,3500000.0
6.6,115.0,38168022.0,3000000.0
5.7,98.0,84749884.0,3000000.0
7.4,91.0,24788807.0,3000000.0
8.0,120.0,21244913.0,4000000.0
7.3,109.0,377420.0,0.0
5.4,87.0,30000000.0,2200000.0
7.4,117.0,20966644.0,3000000.0
5.7,85.0,64423650.0,3000000.0
6.8,110.0,48056940.0,3000000.0
5.4,113.0,19184015.0,3000000.0
8.1,108.0,0.0,3000000.0
6.1,95.0,0.0,3000000.0
5.1,98.0,24629916.0,3000000.0
5.6,93.0,0.0,16000000.0
5.9,86.0,19472057.0,3000000.0
8.2,161.0,27200000.0,3000000.0
5.3,100.0,15369573.0,3000000.0
6.8,120.0,0.0,4490375.0
8.3,125.0,0.0,3000000.0
4.3,91.0,15935068.0,2500000.0
6.7,128.0,0.0,6000000.0
7.2,100.0,11694528.0,3000000.0
6.9,84.0,229094.0,0.0
6.6,97.0,0.0,3000000.0
5.9,84.0,10017041.0,3000000.0
7.9,146.0,0.0,3000000.0
8.3,186.0,0.0,3000000.0
5.2,94.0,9016377.0,0.0
7.8,11.0,0.0,0.0
7.8,126.0,0.0,3000000.0
3.0,99.0,7059537.0,3000000.0
7.9,109.0,8114507.0,3000000.0
3.2,95.0,7888703.0,3000000.0
6.5,97.0,7282851.0,3000000.0
6.9,94.0,6879730.0,0.0
7.0,90.0,5844929.0,3000000.0
7.4,197.0,0.0,15000000.0
7.8,117.0,3222857.0,0.0
6.9,96.0,4170647.0,1900000.0
4.4,82.0,4142507.0,3000000.0
6.0,109.0,4109095.0,3000000.0
6.6,90.0,4033268.0,0.0
7.8,89.0,0.0,3000000.0
5.3,98.0,3902679.0,3000000.0
5.3,95.0,3559990.0,3000000.0
8.0,94.0,0.0,3000000.0
7.1,104.0,3287435.0,4500000.0
5.4,87.0,3071947.0,3500000.0
6.9,108.0,2961991.0,3300000.0
7.4,86.0,4063238.0,0.0
7.3,94.0,2912363.0,3000000.0
7.8,134.0,3000000.0,3000000.0
6.6,89.0,2223990.0,3000000.0
5.4,102.0,1821983.0,3000000.0
8.4,120.0,2181290.0,3000000.0
6.3,110.0,2848578.0,3500000.0
6.1,86.0,703002.0,3000000.0
6.9,102.0,0.0,3000000.0
7.2,87.0,252726.0,3000000.0
7.3,123.0,373060.0,0.0
5.7,99.0,1007535.0,0.0
5.0,173.0,0.0,0.0
5.3,87.0,418268.0,3000000.0
7.9,44.0,0.0,0.0
5.0,120.0,0.0,0.0
5.3,93.0,200803.0,3000000.0
6.0,111.0,33631221.0,25000000.0
7.6,60.0,0.0,0.0
7.4,98.0,95016.0,2700000.0
4.1,88.0,143000.0,5000000.0
6.7,97.0,39852.0,3000000.0
5.8,122.0,22000.0,3000000.0
6.2,86.0,128937.0,0.0
5.3,83.0,0.0,3000000.0
3.3,80.0,0.0,3000000.0
6.5,108.0,334185206.0,200000000.0
6.2,90.0,0.0,3000000.0
5.9,96.0,5005.0,3000000.0
5.5,85.0,0.0,3000000.0
5.5,83.0,0.0,0.0
2.6,80.0,0.0,3000000.0
5.8,90.0,0.0,3000000.0
7.4,92.0,0.0,3000000.0
5.1,100.0,0.0,3000000.0
5.2,88.0,0.0,800000.0
4.8,95.0,0.0,3000000.0
3.9,82.0,0.0,3000000.0
6.2,97.0,0.0,3000000.0
7.0,105.0,201148159.0,95000000.0
6.2,94.0,0.0,3000000.0
5.9,95.0,0.0,0.0
8.0,113.0,5595428.0,2900000.0
7.3,136.0,0.0,2900000.0
4.9,80.0,0.0,3000000.0
6.5,105.0,3123749.0,1500000.0
4.3,90.0,0.0,3000000.0
6.4,93.0,100675.0,3000000.0
7.6,107.0,0.0,2800000.0
6.8,89.0,3645438.0,2200000.0
6.1,90.0,0.0,0.0
4.0,89.0,0.0,3000000.0
7.4,116.0,22201636.0,8000000.0
8.3,120.0,25000000.0,2883848.0
5.3,88.0,19170001.0,2800000.0
8.1,102.0,22202612.0,2800000.0
8.0,106.0,86300000.0,2800000.0
5.7,95.0,952620.0,2000000.0
8.2,144.0,0.0,120000000.0
7.1,113.0,9054736.0,2700000.0
7.4,118.0,0.0,2700000.0
5.7,90.0,0.0,0.0
6.9,109.0,0.0,2686585.0
7.0,95.0,0.0,2650000.0
7.0,122.0,0.0,2627000.0
7.8,93.0,119500000.0,2600000.0
5.9,97.0,32600000.0,1800000.0
7.4,82.0,3826455.0,0.0
7.8,140.0,3130592.0,2600000.0
6.0,86.0,475000.0,2800000.0
5.3,109.0,10654581.0,34000000.0
7.9,105.0,2276368.0,0.0
7.2,66.0,38108.0,2600000.0
7.4,99.0,0.0,15000000.0
5.3,100.0,0.0,2600000.0
8.3,103.0,0.0,2540800.0
7.6,97.0,0.0,2500000.0
5.1,86.0,40041683.0,2500000.0
5.1,87.0,33349949.0,2500000.0
4.9,119.0,33386128.0,15000000.0
6.9,149.0,25809813.0,26000000.0
4.6,98.0,14400000.0,2500000.0
6.3,98.0,0.0,2500000.0
7.9,112.0,0.0,2500000.0
6.7,75.0,32230907.0,2500000.0
7.1,104.0,6401336.0,2500000.0
7.6,102.0,26781723.0,2500000.0
8.1,105.0,5400000.0,2500000.0
6.6,99.0,0.0,3200000.0
7.0,107.0,1282084.0,2500000.0
7.6,96.0,1186323.0,0.0
6.7,101.0,1094998.0,0.0
7.1,89.0,3325638.0,2500000.0
7.6,106.0,395592.0,2000000.0
7.1,95.0,6851969.0,2500000.0
7.1,34.0,333658.0,34000.0
7.7,101.0,12995673.0,2500000.0
7.6,112.0,173783.0,2500000.0
6.7,92.0,114324072.0,20000000.0
5.7,100.0,71904.0,2500000.0
7.1,80.0,99851.0,2500000.0
6.2,106.0,115504.0,14000000.0
6.1,103.0,5725.0,8400000.0
5.9,90.0,75727.0,2500000.0
6.8,96.0,322157.0,2500000.0
5.8,89.0,0.0,2500000.0
5.0,87.0,0.0,2500000.0
6.8,120.0,5731103.0,2400000.0
5.1,101.0,978908.0,2400000.0
6.6,84.0,438653.0,0.0
7.7,101.0,327919.0,1500000.0
3.1,101.0,0.0,2500000.0
6.5,101.0,0.0,2361000.0
3.9,105.0,178739.0,2450000.0
6.8,97.0,565592.0,0.0
7.0,108.0,0.0,2295429.0
5.9,95.0,27012.0,0.0
5.8,108.0,0.0,0.0
7.3,90.0,0.0,2300000.0
7.8,120.0,76400000.0,2280000.0
7.8,104.0,0.0,1800000.0
5.7,91.0,36200000.0,4000000.0
4.7,92.0,21300000.0,2200000.0
5.9,117.0,379643.0,2200000.0
5.9,120.0,12985267.0,2300000.0
4.3,90.0,0.0,2200000.0
7.5,119.0,0.0,2160000.0
4.8,90.0,0.0,0.0
5.8,90.0,0.0,1200000.0
5.3,97.0,0.0,2400000.0
6.0,90.0,0.0,2500000.0
8.1,172.0,23650000.0,2100000.0
7.0,115.0,510092.0,0.0
7.6,89.0,313436.0,15500000.0
7.5,78.0,0.0,1500000.0
4.8,77.0,0.0,0.0
7.5,115.0,24800000.0,2000000.0
5.1,96.0,792966.0,2300000.0
7.4,60.0,0.0,0.0
7.3,89.0,0.0,2000000.0
6.9,100.0,14673301.0,2000000.0
6.8,88.0,0.0,2000000.0
8.4,129.0,0.0,2000000.0
7.6,87.0,9003011.0,2000000.0
7.6,102.0,11546543.0,2000000.0
7.7,152.0,0.0,2000000.0
7.6,118.0,11533945.0,2000000.0
5.3,86.0,12555230.0,2000000.0
8.5,137.0,11284657.0,2000000.0
7.0,129.0,34522221.0,2000000.0
8.0,134.0,0.0,2000000.0
7.1,119.0,0.0,1614000.0
7.8,80.0,7002255.0,9500000.0
7.2,89.0,6719300.0,2000000.0
7.5,101.0,6003587.0,0.0
8.0,80.0,5792822.0,2700000.0
8.1,115.0,5383834.0,2000000.0
6.8,100.0,4599680.0,1500000.0
7.4,118.0,0.0,2000000.0
7.2,100.0,6531491.0,2000000.0
8.1,106.0,4581222.0,0.0
7.0,106.0,0.0,2000000.0
7.4,91.0,3885134.0,2000000.0
8.3,105.0,4311834.0,0.0
6.1,96.0,3590010.0,2000000.0
7.5,116.0,3300230.0,0.0
7.0,116.0,3335839.0,2000000.0
5.3,97.0,2557668.0,2000000.0
4.7,101.0,2506446.0,2000000.0
5.7,98.0,7369373.0,2000000.0
8.1,22.0,0.0,0.0
7.8,150.0,4414535.0,18000000.0
6.5,101.0,1984378.0,2000000.0
8.0,90.0,2283276.0,1500000.0
3.3,120.0,1098224.0,2000000.0
8.3,102.0,1430185.0,2000000.0
6.9,102.0,1477002.0,2000000.0
7.3,60.0,0.0,0.0
8.1,100.0,1134049.0,2000000.0
6.5,104.0,977600.0,0.0
6.8,89.0,653621.0,2000000.0
7.3,99.0,110000.0,0.0
6.4,96.0,444354.0,0.0
4.6,86.0,535249.0,3400000.0
6.5,98.0,0.0,17000000.0
7.0,96.0,371081.0,6000000.0
5.4,94.0,347578.0,0.0
6.7,91.0,124494.0,2000000.0
2.8,0.0,0.0,0.0
7.4,90.0,120620.0,0.0
5.8,85.0,100669.0,3800000.0
7.1,96.0,0.0,0.0
4.5,129.0,186354.0,13500000.0
7.9,60.0,0.0,0.0
5.3,93.0,55202.0,0.0
5.4,100.0,0.0,0.0
4.8,97.0,549632.0,0.0
5.9,94.0,137945.0,0.0
6.2,95.0,17580.0,1500000.0
5.9,97.0,0.0,2000000.0
6.6,92.0,12667.0,14000.0
6.6,96.0,198407.0,2000000.0
5.1,85.0,13973532.0,25000000.0
6.0,87.0,0.0,0.0
6.8,91.0,5824.0,0.0
5.4,99.0,2843.0,0.0
5.2,88.0,0.0,0.0
7.8,119.0,4958.0,2000000.0
6.4,99.0,0.0,2000000.0
6.1,92.0,0.0,100000.0
5.7,86.0,0.0,0.0
5.5,83.0,0.0,2000000.0
7.1,82.0,0.0,2000000.0
4.6,90.0,0.0,2000000.0
7.3,30.0,0.0,0.0
7.7,92.0,7927.0,2300000.0
4.9,88.0,0.0,2000000.0
6.3,97.0,0.0,14000000.0
6.1,96.0,0.0,2000000.0
6.6,87.0,0.0,2000000.0
5.7,106.0,2436.0,2000000.0
5.6,107.0,4556.0,0.0
6.0,80.0,0.0,0.0
5.7,91.0,0.0,2000000.0
7.0,99.0,0.0,2000000.0
5.3,102.0,0.0,2000000.0
4.4,108.0,0.0,2000000.0
3.4,88.0,0.0,1250000.0
3.4,92.0,0.0,2000000.0
7.1,99.0,4600000.0,1900000.0
6.4,103.0,1420578.0,1900000.0
5.2,90.0,0.0,1950000.0
7.0,95.0,1028658.0,3000000.0
7.3,97.0,466702.0,0.0
5.8,95.0,18435.0,1400000.0
5.9,100.0,35266619.0,30000000.0
7.5,101.0,26505000.0,1800000.0
7.8,90.0,2957978.0,1000000.0
6.3,86.0,0.0,0.0
7.2,89.0,444044.0,1900000.0
5.6,87.0,40990055.0,1800000.0
7.2,98.0,1445366.0,0.0
8.0,125.0,0.0,1800000.0
8.5,95.0,0.0,1800000.0
6.8,118.0,5709616.0,1800000.0
7.3,93.0,12784397.0,1800000.0
5.5,96.0,0.0,1800000.0
7.3,109.0,3050934.0,1800000.0
6.3,109.0,841206.0,0.0
6.6,90.0,638476.0,1500000.0
6.1,93.0,0.0,1800000.0
7.5,108.0,505295.0,1800000.0
7.0,114.0,0.0,1800000.0
7.2,87.0,0.0,0.0
5.3,113.0,0.0,1800000.0
3.4,90.0,0.0,1800000.0
5.4,111.0,0.0,1800000.0
7.8,81.0,7267324.0,3500000.0
6.7,93.0,145540.0,500000.0
4.7,90.0,0.0,2000000.0
6.3,112.0,0.0,1750000.0
